9.636700000000000000e+04,1.149650000000000000e+05,7.515500000000000000e+04,8.354400000000000000e+04,8.799900000000000000e+04,7.389300000000000000e+04,2.063600000000000000e+04,2.588800000000000000e+04,5.929500000000000000e+04,3.729400000000000000e+04,0.000000000000000000e+00,1.038070000000000000e+05,1.044900000000000000e+05,1.070230000000000000e+05,1.142040000000000000e+05,1.267730000000000000e+05,1.189620000000000000e+05,1.155900000000000000e+05,7.552500000000000000e+04,5.748200000000000000e+04,1.434210000000000000e+05,1.893130000000000000e+05,2.673820000000000000e+05,7.006240000000000000e+05,1.293520000000000000e+05,1.022763000000000000e+06,6.278240000000000000e+05,4.663470000000000000e+05,4.392020000000000000e+05,3.076080000000000000e+05
1.422380000000000000e+05,1.219700000000000000e+05,1.432240000000000000e+05,1.503330000000000000e+05,1.338700000000000000e+05,1.286890000000000000e+05,1.060120000000000000e+05,1.154800000000000000e+05,1.180930000000000000e+05,9.603900000000000000e+04,1.155360000000000000e+05,0.000000000000000000e+00,5.971300000000000000e+04,6.224600000000000000e+04,6.071300000000000000e+04,7.171200000000000000e+04,7.952200000000000000e+04,7.686800000000000000e+04,6.744600000000000000e+04,6.725200000000000000e+04,1.401470000000000000e+05,2.584260000000000000e+05,2.957570000000000000e+05,7.246640000000000000e+05,1.984650000000000000e+05,1.091876000000000000e+06,6.969370000000000000e+05,5.354600000000000000e+05,5.083150000000000000e+05,3.767210000000000000e+05
1.075580000000000000e+05,8.729000000000000000e+04,1.085440000000000000e+05,1.156530000000000000e+05,9.919000000000000000e+04,9.400900000000000000e+04,9.169500000000000000e+04,1.281300000000000000e+05,1.469510000000000000e+05,1.248970000000000000e+05,1.060020000000000000e+05,2.885700000000000000e+04,0.000000000000000000e+00,2.491500000000000000e+04,3.209600000000000000e+04,4.816400000000000000e+04,4.290900000000000000e+04,3.953700000000000000e+04,3.630300000000000000e+04,6.602200000000000000e+04,1.690050000000000000e+05,2.796990000000000000e+05,3.246150000000000000e+05,7.535220000000000000e+05,2.197380000000000000e+05,1.113149000000000000e+06,7.182100000000000000e+05,5.567330000000000000e+05,5.295880000000000000e+05,3.979940000000000000e+05
1.017390000000000000e+05,8.147100000000000000e+04,1.027250000000000000e+05,1.098340000000000000e+05,9.337100000000000000e+04,8.819000000000000000e+04,8.587600000000000000e+04,1.284570000000000000e+05,1.599310000000000000e+05,1.378770000000000000e+05,1.025690000000000000e+05,4.183700000000000000e+04,1.297900000000000000e+04,0.000000000000000000e+00,2.627700000000000000e+04,4.234500000000000000e+04,3.709000000000000000e+04,3.371800000000000000e+04,3.048400000000000000e+04,7.017800000000000000e+04,1.819850000000000000e+05,2.738800000000000000e+05,3.317520000000000000e+05,7.606590000000000000e+05,2.139190000000000000e+05,1.107330000000000000e+06,7.123910000000000000e+05,5.509140000000000000e+05,5.237690000000000000e+05,3.921750000000000000e+05
9.857800000000000000e+04,7.831000000000000000e+04,9.956400000000000000e+04,1.066730000000000000e+05,9.021000000000000000e+04,8.502900000000000000e+04,9.702200000000000000e+04,1.396030000000000000e+05,1.710770000000000000e+05,1.490230000000000000e+05,1.137150000000000000e+05,5.298300000000000000e+04,2.412500000000000000e+04,1.114500000000000000e+04,0.000000000000000000e+00,1.606700000000000000e+04,2.387700000000000000e+04,2.725000000000000000e+04,4.163000000000000000e+04,8.132400000000000000e+04,1.931310000000000000e+05,2.850260000000000000e+05,3.314660000000000000e+05,7.603730000000000000e+05,2.250650000000000000e+05,1.118476000000000000e+06,7.235370000000000000e+05,5.620600000000000000e+05,5.349150000000000000e+05,4.033210000000000000e+05
9.124000000000000000e+04,7.097200000000000000e+04,9.222600000000000000e+04,9.933500000000000000e+04,8.287200000000000000e+04,7.769100000000000000e+04,1.100800000000000000e+05,1.526610000000000000e+05,1.858080000000000000e+05,1.637540000000000000e+05,1.267730000000000000e+05,6.905100000000000000e+04,4.019300000000000000e+04,2.721300000000000000e+04,1.606700000000000000e+04,0.000000000000000000e+00,7.810000000000000000e+03,1.118300000000000000e+04,5.221000000000000000e+04,9.438200000000000000e+04,2.078620000000000000e+05,2.980840000000000000e+05,3.424650000000000000e+05,7.713720000000000000e+05,2.381230000000000000e+05,1.131534000000000000e+06,7.365950000000000000e+05,5.751180000000000000e+05,5.479730000000000000e+05,4.163790000000000000e+05
8.342900000000000000e+04,6.316100000000000000e+04,8.441500000000000000e+04,9.152400000000000000e+04,7.506100000000000000e+04,6.988000000000000000e+04,1.022690000000000000e+05,1.448500000000000000e+05,1.782570000000000000e+05,1.562560000000000000e+05,1.189620000000000000e+05,6.858600000000000000e+04,3.972800000000000000e+04,2.674800000000000000e+04,2.387700000000000000e+04,7.810000000000000000e+03,0.000000000000000000e+00,3.372000000000000000e+03,4.439900000000000000e+04,8.657100000000000000e+04,2.049300000000000000e+05,2.902730000000000000e+05,3.502750000000000000e+05,7.791820000000000000e+05,2.303120000000000000e+05,1.123723000000000000e+06,7.287840000000000000e+05,5.673070000000000000e+05,5.401620000000000000e+05,4.085680000000000000e+05
8.005700000000000000e+04,5.978900000000000000e+04,8.104300000000000000e+04,8.815200000000000000e+04,7.168900000000000000e+04,6.650800000000000000e+04,9.889700000000000000e+04,1.414780000000000000e+05,1.748850000000000000e+05,1.528840000000000000e+05,1.155900000000000000e+05,6.521400000000000000e+04,3.635600000000000000e+04,2.337600000000000000e+04,2.725000000000000000e+04,1.118300000000000000e+04,3.372000000000000000e+03,0.000000000000000000e+00,4.102700000000000000e+04,8.319900000000000000e+04,2.015580000000000000e+05,2.869010000000000000e+05,3.536480000000000000e+05,7.825550000000000000e+05,2.269400000000000000e+05,1.120351000000000000e+06,7.254120000000000000e+05,5.639350000000000000e+05,5.367900000000000000e+05,4.051960000000000000e+05
7.573200000000000000e+04,5.546400000000000000e+04,7.671800000000000000e+04,8.382700000000000000e+04,6.736400000000000000e+04,6.218300000000000000e+04,5.883200000000000000e+04,1.014130000000000000e+05,1.348200000000000000e+05,1.128190000000000000e+05,7.552500000000000000e+04,5.571700000000000000e+04,3.240500000000000000e+04,3.493800000000000000e+04,4.211900000000000000e+04,5.221000000000000000e+04,4.439900000000000000e+04,4.102700000000000000e+04,0.000000000000000000e+00,5.787000000000000000e+04,1.762290000000000000e+05,2.468360000000000000e+05,3.249050000000000000e+05,7.581470000000000000e+05,1.868750000000000000e+05,1.080286000000000000e+06,6.853470000000000000e+05,5.238700000000000000e+05,4.967250000000000000e+05,3.651310000000000000e+05
1.209650000000000000e+05,1.123940000000000000e+05,1.208860000000000000e+05,1.290600000000000000e+05,1.125970000000000000e+05,1.074160000000000000e+05,7.811800000000000000e+04,6.528600000000000000e+04,9.589900000000000000e+04,7.384500000000000000e+04,5.748200000000000000e+04,6.382700000000000000e+04,7.209900000000000000e+04,7.463200000000000000e+04,8.181300000000000000e+04,9.438200000000000000e+04,8.657100000000000000e+04,8.319900000000000000e+04,5.787000000000000000e+04,0.000000000000000000e+00,1.336230000000000000e+05,2.287110000000000000e+05,3.015290000000000000e+05,7.304360000000000000e+05,1.687500000000000000e+05,1.062161000000000000e+06,6.672220000000000000e+05,5.057450000000000000e+05,4.786000000000000000e+05,3.470060000000000000e+05
2.187580000000000000e+05,2.307530000000000000e+05,1.983390000000000000e+05,2.116270000000000000e+05,2.103900000000000000e+05,2.052090000000000000e+05,1.640570000000000000e+05,1.341300000000000000e+05,1.011430000000000000e+05,1.061260000000000000e+05,1.434210000000000000e+05,1.684930000000000000e+05,1.843270000000000000e+05,1.868600000000000000e+05,1.870890000000000000e+05,1.980880000000000000e+05,2.048540000000000000e+05,2.014820000000000000e+05,1.762290000000000000e+05,1.345890000000000000e+05,0.000000000000000000e+00,1.648540000000000000e+05,1.803410000000000000e+05,6.474130000000000000e+05,1.048930000000000000e+05,9.983040000000000000e+05,6.033650000000000000e+05,4.418880000000000000e+05,4.147430000000000000e+05,2.831490000000000000e+05
2.545260000000000000e+05,2.749670000000000000e+05,2.325830000000000000e+05,2.458710000000000000e+05,2.615660000000000000e+05,2.495290000000000000e+05,2.188230000000000000e+05,1.903540000000000000e+05,1.609090000000000000e+05,1.831000000000000000e+05,1.989560000000000000e+05,2.595870000000000000e+05,2.754210000000000000e+05,2.779540000000000000e+05,2.704800000000000000e+05,2.814790000000000000e+05,2.892890000000000000e+05,2.925760000000000000e+05,2.565930000000000000e+05,2.321620000000000000e+05,1.097100000000000000e+05,0.000000000000000000e+00,1.257040000000000000e+05,5.949170000000000000e+05,1.391370000000000000e+05,9.185790000000000000e+05,5.236400000000000000e+05,3.621630000000000000e+05,3.350180000000000000e+05,2.034240000000000000e+05
3.237850000000000000e+05,3.442260000000000000e+05,3.018420000000000000e+05,3.151300000000000000e+05,3.308250000000000000e+05,3.187880000000000000e+05,2.880820000000000000e+05,2.596130000000000000e+05,2.301680000000000000e+05,2.523590000000000000e+05,2.682150000000000000e+05,3.224070000000000000e+05,3.382410000000000000e+05,3.407740000000000000e+05,3.333000000000000000e+05,3.442990000000000000e+05,3.521090000000000000e+05,3.553960000000000000e+05,3.258520000000000000e+05,2.949820000000000000e+05,1.725300000000000000e+05,9.708700000000000000e+04,0.000000000000000000e+00,4.931810000000000000e+05,2.083960000000000000e+05,9.303640000000000000e+05,5.354250000000000000e+05,3.786740000000000000e+05,3.468030000000000000e+05,2.152090000000000000e+05
7.769000000000000000e+05,7.973410000000000000e+05,7.549570000000000000e+05,7.682450000000000000e+05,7.839400000000000000e+05,7.719030000000000000e+05,7.411970000000000000e+05,7.127280000000000000e+05,6.832830000000000000e+05,7.054740000000000000e+05,7.213300000000000000e+05,7.777550000000000000e+05,7.935890000000000000e+05,7.961220000000000000e+05,7.886480000000000000e+05,7.996470000000000000e+05,8.074570000000000000e+05,8.107440000000000000e+05,7.789670000000000000e+05,7.503300000000000000e+05,6.481160000000000000e+05,6.108690000000000000e+05,5.194990000000000000e+05,0.000000000000000000e+00,6.615110000000000000e+05,9.028800000000000000e+05,6.299110000000000000e+05,5.937200000000000000e+05,6.060030000000000000e+05,4.665660000000000000e+05
1.792880000000000000e+05,1.997290000000000000e+05,1.573450000000000000e+05,1.706330000000000000e+05,1.863280000000000000e+05,1.742910000000000000e+05,1.435850000000000000e+05,1.151160000000000000e+05,8.567100000000000000e+04,1.078620000000000000e+05,1.237180000000000000e+05,2.237650000000000000e+05,2.103200000000000000e+05,2.128530000000000000e+05,2.200340000000000000e+05,2.326030000000000000e+05,2.247920000000000000e+05,2.214200000000000000e+05,1.813550000000000000e+05,1.631160000000000000e+05,1.029640000000000000e+05,1.345560000000000000e+05,2.126250000000000000e+05,6.458670000000000000e+05,0.000000000000000000e+00,9.680060000000000000e+05,5.629540000000000000e+05,3.530370000000000000e+05,3.470700000000000000e+05,2.528510000000000000e+05
1.129846000000000000e+06,1.150287000000000000e+06,1.107903000000000000e+06,1.121191000000000000e+06,1.136886000000000000e+06,1.124849000000000000e+06,1.094143000000000000e+06,1.065674000000000000e+06,1.036229000000000000e+06,1.058420000000000000e+06,1.074276000000000000e+06,1.174323000000000000e+06,1.160878000000000000e+06,1.163411000000000000e+06,1.170592000000000000e+06,1.183161000000000000e+06,1.175350000000000000e+06,1.171978000000000000e+06,1.131913000000000000e+06,1.113674000000000000e+06,1.053522000000000000e+06,9.701780000000000000e+05,1.006531000000000000e+06,9.186740000000000000e+05,1.014457000000000000e+06,0.000000000000000000e+00,6.031540000000000000e+05,8.133620000000000000e+05,8.553330000000000000e+05,7.737750000000000000e+05
6.830660000000000000e+05,7.035070000000000000e+05,6.611230000000000000e+05,6.744110000000000000e+05,6.901060000000000000e+05,6.780690000000000000e+05,6.473630000000000000e+05,6.188940000000000000e+05,5.894490000000000000e+05,6.116400000000000000e+05,6.274960000000000000e+05,7.275430000000000000e+05,7.140980000000000000e+05,7.166310000000000000e+05,7.238120000000000000e+05,7.363810000000000000e+05,7.285700000000000000e+05,7.251980000000000000e+05,6.851330000000000000e+05,6.668940000000000000e+05,6.067420000000000000e+05,5.233980000000000000e+05,5.597510000000000000e+05,6.044100000000000000e+05,5.642430000000000000e+05,5.525310000000000000e+05,0.000000000000000000e+00,2.196170000000000000e+05,2.551760000000000000e+05,3.269950000000000000e+05
5.208310000000000000e+05,5.412720000000000000e+05,4.988880000000000000e+05,5.121760000000000000e+05,5.278710000000000000e+05,5.158340000000000000e+05,4.851280000000000000e+05,4.566590000000000000e+05,4.272140000000000000e+05,4.494050000000000000e+05,4.652610000000000000e+05,5.653080000000000000e+05,5.518630000000000000e+05,5.543960000000000000e+05,5.615770000000000000e+05,5.741460000000000000e+05,5.663350000000000000e+05,5.629630000000000000e+05,5.228980000000000000e+05,5.046590000000000000e+05,4.445070000000000000e+05,3.611630000000000000e+05,3.975160000000000000e+05,5.493940000000000000e+05,3.548680000000000000e+05,7.491270000000000000e+05,2.137470000000000000e+05,0.000000000000000000e+00,4.580100000000000000e+04,1.663640000000000000e+05
4.875700000000000000e+05,5.080110000000000000e+05,4.656270000000000000e+05,4.789150000000000000e+05,4.946100000000000000e+05,4.825730000000000000e+05,4.518670000000000000e+05,4.233980000000000000e+05,3.939530000000000000e+05,4.161440000000000000e+05,4.320000000000000000e+05,5.320470000000000000e+05,5.186020000000000000e+05,5.211350000000000000e+05,5.283160000000000000e+05,5.408850000000000000e+05,5.330740000000000000e+05,5.297020000000000000e+05,4.896370000000000000e+05,4.713980000000000000e+05,4.112460000000000000e+05,3.279020000000000000e+05,3.642550000000000000e+05,5.616770000000000000e+05,3.489010000000000000e+05,7.909250000000000000e+05,2.557180000000000000e+05,4.580100000000000000e+04,0.000000000000000000e+00,1.753680000000000000e+05
3.605170000000000000e+05,3.809580000000000000e+05,3.385740000000000000e+05,3.518620000000000000e+05,3.675570000000000000e+05,3.555200000000000000e+05,3.248140000000000000e+05,2.963450000000000000e+05,2.669000000000000000e+05,2.890910000000000000e+05,3.049470000000000000e+05,4.049940000000000000e+05,3.915490000000000000e+05,3.940820000000000000e+05,4.012630000000000000e+05,4.138320000000000000e+05,4.060210000000000000e+05,4.026490000000000000e+05,3.625840000000000000e+05,3.443450000000000000e+05,2.841930000000000000e+05,2.008490000000000000e+05,2.372020000000000000e+05,4.281580000000000000e+05,2.451280000000000000e+05,7.246350000000000000e+05,3.296960000000000000e+05,1.711030000000000000e+05,1.742360000000000000e+05,0.000000000000000000e+00
