0.000000000000000000e+00,1.676100000000000136e+02,8.092799999999999727e+01,4.463659999999999854e+02,3.252989999999999782e+02,7.300720000000000027e+02,4.706610000000000014e+02,4.103530000000000086e+02,8.646190000000000282e+02,1.000529999999999973e+03,2.913990000000000009e+02,2.911460000000000150e+02,3.353450000000000273e+02,1.658919999999999959e+02,3.528120000000000118e+02,3.566129999999999995e+02,3.902509999999999764e+02,5.431330000000000382e+02,9.037599999999999909e+02,7.525620000000000118e+02,6.135950000000000273e+02,7.130249999999999773e+02,8.144800000000000182e+02,4.765960000000000036e+02,5.936860000000000355e+02,2.224170000000000016e+02,5.596989999999999554e+02,6.321319999999999482e+02,7.535570000000000164e+02,1.132595000000000027e+03,8.260009999999999764e+02,1.369362000000000080e+03,9.202359999999999900e+02,9.856779999999999973e+02,1.095221000000000004e+03,1.015173000000000002e+03,1.175330999999999904e+03,1.275135999999999967e+03,1.175185999999999922e+03,7.218189999999999600e+02,6.055710000000000264e+02,5.682778000000000247e+03,5.660851999999999862e+03,6.535125000000000000e+03,6.360134000000000015e+03,6.808770999999999731e+03,6.935488000000000284e+03,6.769394000000000233e+03,6.630832000000000335e+03,6.628824999999999818e+03,5.975376000000000204e+03,5.901878999999999905e+03,6.509354999999999563e+03,6.367917999999999665e+03,6.330264000000000124e+03,6.533871000000000095e+03,6.067944999999999709e+03,5.902016999999999825e+03,5.766479999999999563e+03,5.802828000000000429e+03
0.000000000000000000e+00,1.676100000000000136e+02,8.092799999999999727e+01,4.463659999999999854e+02,3.252989999999999782e+02,7.300720000000000027e+02,4.706610000000000014e+02,4.103530000000000086e+02,8.646190000000000282e+02,1.000529999999999973e+03,2.913990000000000009e+02,2.911460000000000150e+02,3.353450000000000273e+02,1.658919999999999959e+02,3.528120000000000118e+02,3.566129999999999995e+02,3.902509999999999764e+02,5.431330000000000382e+02,9.037599999999999909e+02,7.525620000000000118e+02,6.135950000000000273e+02,7.130249999999999773e+02,8.144800000000000182e+02,4.765960000000000036e+02,5.936860000000000355e+02,2.224170000000000016e+02,5.596989999999999554e+02,6.321319999999999482e+02,7.535570000000000164e+02,1.132595000000000027e+03,8.260009999999999764e+02,1.369362000000000080e+03,9.202359999999999900e+02,9.856779999999999973e+02,1.095221000000000004e+03,1.015173000000000002e+03,1.175330999999999904e+03,1.275135999999999967e+03,1.175185999999999922e+03,7.218189999999999600e+02,6.055710000000000264e+02,5.682778000000000247e+03,5.660851999999999862e+03,6.535125000000000000e+03,6.360134000000000015e+03,6.808770999999999731e+03,6.935488000000000284e+03,6.769394000000000233e+03,6.630832000000000335e+03,6.628824999999999818e+03,5.975376000000000204e+03,5.901878999999999905e+03,6.509354999999999563e+03,6.367917999999999665e+03,6.330264000000000124e+03,6.533871000000000095e+03,6.067944999999999709e+03,5.902016999999999825e+03,5.766479999999999563e+03,5.802828000000000429e+03
1.676100000000000136e+02,0.000000000000000000e+00,8.668200000000000216e+01,3.370699999999999932e+02,4.929100000000000250e+02,8.929149999999999636e+02,6.317309999999999945e+02,5.714230000000000018e+02,1.024404999999999973e+03,1.160316000000000031e+03,4.366039999999999850e+02,4.504279999999999973e+02,4.946270000000000095e+02,3.161299999999999955e+02,2.005339999999999918e+02,1.967330000000000041e+02,5.353460000000000036e+02,7.024160000000000537e+02,1.063041999999999916e+03,9.118440000000000509e+02,7.728780000000000427e+02,8.723070000000000164e+02,9.737630000000000337e+02,4.113249999999999886e+02,4.260769999999999982e+02,3.726549999999999727e+02,7.189809999999999945e+02,7.919180000000000064e+02,9.133419999999999845e+02,9.734199999999999591e+02,9.936109999999999900e+02,1.536971999999999980e+03,1.087846000000000004e+03,1.153288000000000011e+03,1.262830999999999904e+03,1.182782999999999902e+03,1.342941000000000031e+03,1.442746000000000095e+03,1.342797000000000025e+03,8.894289999999999736e+02,7.731810000000000400e+02,5.496341999999999643e+03,5.474416000000000167e+03,6.348689999999999600e+03,6.173698000000000320e+03,6.622335000000000036e+03,6.749052999999999884e+03,6.582958999999999833e+03,6.444395999999999731e+03,6.442389000000000124e+03,5.788939999999999600e+03,5.715443000000000211e+03,6.322920000000000073e+03,6.181481999999999971e+03,6.143828000000000429e+03,6.347435999999999694e+03,5.881509000000000015e+03,5.715581000000000131e+03,5.580045000000000073e+03,5.616393000000000029e+03
8.092799999999999727e+01,8.668200000000000216e+01,0.000000000000000000e+00,3.687590000000000146e+02,4.062280000000000086e+02,8.062340000000000373e+02,5.450489999999999782e+02,4.847409999999999854e+02,9.377229999999999563e+02,1.073634000000000015e+03,3.549549999999999841e+02,3.637459999999999809e+02,4.079449999999999932e+02,2.294480000000000075e+02,2.733439999999999941e+02,2.771440000000000055e+02,4.538070000000000164e+02,6.157340000000000373e+02,9.763600000000000136e+02,8.251620000000000346e+02,6.861960000000000264e+02,7.856259999999999764e+02,8.870810000000000173e+02,4.226050000000000182e+02,5.127580000000000382e+02,2.859730000000000132e+02,6.322989999999999782e+02,7.052359999999999900e+02,8.266609999999999445e+02,1.060101000000000113e+03,9.069289999999999736e+02,1.450289999999999964e+03,1.001163999999999987e+03,1.066606999999999971e+03,1.176148999999999887e+03,1.096102000000000089e+03,1.256259000000000015e+03,1.356064000000000078e+03,1.256115000000000009e+03,8.027469999999999573e+02,6.864990000000000236e+02,5.542016999999999825e+03,5.520091000000000349e+03,6.394364999999999782e+03,6.219372999999999593e+03,6.668010000000000218e+03,6.794728000000000065e+03,6.628634000000000015e+03,6.490070999999999913e+03,6.488064000000000306e+03,5.834615999999999985e+03,5.761118999999999687e+03,6.368595000000000255e+03,6.227158000000000357e+03,6.189503999999999905e+03,6.393110999999999876e+03,5.927185000000000400e+03,5.761256000000000313e+03,5.625720000000000255e+03,5.662068000000000211e+03
4.463659999999999854e+02,3.370699999999999932e+02,3.687590000000000146e+02,0.000000000000000000e+00,7.546399999999999864e+02,9.010710000000000264e+02,6.398869999999999436e+02,5.682069999999999936e+02,8.202190000000000509e+02,9.561299999999999955e+02,2.300099999999999909e+02,4.685120000000000005e+02,3.297520000000000095e+02,3.342139999999999986e+02,1.684850000000000136e+02,1.646839999999999975e+02,3.287529999999999859e+02,4.982300000000000182e+02,8.588569999999999709e+02,7.076589999999999918e+02,5.686920000000000073e+02,6.681219999999999573e+02,7.695769999999999982e+02,2.047319999999999993e+02,1.715560000000000116e+02,3.907389999999999759e+02,5.147960000000000491e+02,5.877319999999999709e+02,7.091570000000000391e+02,1.215469000000000051e+03,1.255342000000000098e+03,1.724249000000000024e+03,1.349576999999999998e+03,1.401500999999999976e+03,1.527334000000000060e+03,1.444513999999999896e+03,1.530218000000000075e+03,1.630022999999999911e+03,1.530073000000000093e+03,1.151160000000000082e+03,1.051913000000000011e+03,5.241820999999999913e+03,5.219895000000000437e+03,6.094168999999999869e+03,5.919176999999999680e+03,6.367814000000000306e+03,6.494532000000000153e+03,6.328438000000000102e+03,6.189875000000000000e+03,6.187868000000000393e+03,5.534420000000000073e+03,5.460921999999999571e+03,6.068399000000000342e+03,5.926962000000000444e+03,5.889306999999999789e+03,6.092914999999999964e+03,5.626988000000000284e+03,5.461060000000000400e+03,5.325524000000000342e+03,5.361872000000000298e+03
3.252989999999999782e+02,4.929100000000000250e+02,4.062280000000000086e+02,7.546399999999999864e+02,0.000000000000000000e+00,4.047730000000000246e+02,1.645339999999999918e+02,1.864329999999999927e+02,5.393200000000000500e+02,6.752309999999999945e+02,5.246299999999999955e+02,2.960559999999999832e+02,4.389560000000000173e+02,4.303550000000000182e+02,6.710149999999999864e+02,6.748150000000000546e+02,6.459270000000000209e+02,4.734889999999999759e+02,5.831660000000000537e+02,4.315389999999999873e+02,4.234479999999999791e+02,5.389569999999999936e+02,4.934569999999999936e+02,7.699479999999999791e+02,8.895299999999999727e+02,3.738290000000000077e+02,2.973410000000000082e+02,3.068330000000000268e+02,4.282579999999999814e+02,1.001133000000000038e+03,5.059259999999999877e+02,1.044063000000000102e+03,6.001599999999999682e+02,7.628419999999999845e+02,7.751459999999999582e+02,6.950979999999999563e+02,8.500320000000000391e+02,9.498369999999999891e+02,8.498869999999999436e+02,4.017440000000000282e+02,4.694030000000000200e+02,5.596822000000000116e+03,5.574895000000000437e+03,6.449168999999999869e+03,6.274176999999999680e+03,6.722814000000000306e+03,6.849532000000000153e+03,6.683438000000000102e+03,6.544875000000000000e+03,6.542868999999999687e+03,5.889420000000000073e+03,5.815922999999999774e+03,6.423399000000000342e+03,6.281962000000000444e+03,6.244307999999999993e+03,6.447914999999999964e+03,5.981988999999999578e+03,5.816060000000000400e+03,5.680524000000000342e+03,5.716872000000000298e+03
7.283339999999999463e+02,8.929149999999999636e+02,8.062340000000000373e+02,9.007319999999999709e+02,4.030350000000000250e+02,0.000000000000000000e+00,2.611840000000000259e+02,3.328639999999999759e+02,1.553919999999999959e+02,2.913029999999999973e+02,6.707219999999999800e+02,4.424870000000000232e+02,5.853859999999999673e+02,5.767849999999999682e+02,8.174460000000000264e+02,8.212459999999999809e+02,7.920190000000000055e+02,6.195800000000000409e+02,7.420720000000000027e+02,4.663050000000000068e+02,5.620170000000000528e+02,6.850489999999999782e+02,5.820529999999999973e+02,9.160399999999999636e+02,1.035621000000000095e+03,5.202599999999999909e+02,3.859370000000000118e+02,3.130000000000000000e+02,1.915749999999999886e+02,1.329635999999999967e+03,7.681380000000000337e+02,8.581609999999999445e+02,7.294030000000000200e+02,8.920850000000000364e+02,6.612469999999999573e+02,8.243410000000000082e+02,6.641299999999999955e+02,7.639349999999999454e+02,6.639859999999999900e+02,7.074940000000000282e+02,8.279260000000000446e+02,5.393783999999999651e+03,5.371858000000000175e+03,6.246131999999999607e+03,6.071140000000000327e+03,6.519777000000000044e+03,6.646494999999999891e+03,6.480400999999999840e+03,6.341837999999999738e+03,6.339831000000000131e+03,5.686381999999999607e+03,5.612885000000000218e+03,6.220362000000000080e+03,6.078923999999999978e+03,6.041270000000000437e+03,6.244877999999999702e+03,5.778951000000000022e+03,5.613023000000000138e+03,5.477487000000000080e+03,5.513835000000000036e+03
4.706610000000000014e+02,6.317309999999999945e+02,5.450489999999999782e+02,6.398869999999999436e+02,1.645339999999999918e+02,2.611840000000000259e+02,0.000000000000000000e+00,7.168000000000000682e+01,3.957309999999999945e+02,5.316420000000000528e+02,4.098759999999999764e+02,1.813029999999999973e+02,3.242019999999999982e+02,3.156009999999999991e+02,5.562609999999999673e+02,5.600620000000000118e+02,5.311739999999999782e+02,3.587350000000000136e+02,4.395769999999999982e+02,2.879499999999999886e+02,3.086940000000000168e+02,4.242029999999999745e+02,3.498679999999999950e+02,6.551950000000000500e+02,7.747759999999999536e+02,2.590760000000000218e+02,1.537520000000000095e+02,1.632439999999999998e+02,2.846689999999999827e+02,1.145746000000000095e+03,6.316779999999999973e+02,1.119346000000000004e+03,7.235000000000000000e+02,8.861820000000000164e+02,9.224310000000000400e+02,8.184379999999999882e+02,9.253150000000000546e+02,1.025119999999999891e+03,9.251699999999999591e+02,5.274969999999999573e+02,5.951559999999999491e+02,5.453231999999999971e+03,5.431305999999999585e+03,6.305579999999999927e+03,6.130587999999999738e+03,6.579225000000000364e+03,6.705943000000000211e+03,6.539849000000000160e+03,6.401286000000000058e+03,6.399279000000000451e+03,5.745831000000000131e+03,5.672333999999999833e+03,6.279810000000000400e+03,6.138372999999999593e+03,6.100719000000000051e+03,6.304326000000000022e+03,5.838399999999999636e+03,5.672470999999999549e+03,5.536935000000000400e+03,5.573283000000000357e+03
4.103530000000000086e+02,5.714230000000000018e+02,4.847409999999999854e+02,5.682069999999999936e+02,1.864329999999999927e+02,3.328639999999999759e+02,7.168000000000000682e+01,0.000000000000000000e+00,4.674110000000000014e+02,6.033220000000000027e+02,3.381960000000000264e+02,1.209939999999999998e+02,2.638940000000000055e+02,2.552930000000000064e+02,4.959529999999999745e+02,4.997540000000000191e+02,4.594940000000000282e+02,2.870550000000000068e+02,5.112570000000000050e+02,3.596299999999999955e+02,2.370140000000000100e+02,3.525230000000000246e+02,4.215480000000000018e+02,5.835149999999999864e+02,7.030960000000000036e+02,1.987669999999999959e+02,1.649490000000000123e+02,2.349240000000000066e+02,3.563489999999999895e+02,1.086185999999999922e+03,6.871349999999999909e+02,1.191026000000000067e+03,7.813700000000000045e+02,9.392690000000000055e+02,9.941109999999999900e+02,8.763070000000000164e+02,9.969950000000000045e+02,1.096799999999999955e+03,9.968500000000000227e+02,5.829529999999999745e+02,5.591620000000000346e+02,5.436260000000000218e+03,5.414333999999999833e+03,6.288606999999999971e+03,6.113615999999999985e+03,6.562252999999999702e+03,6.688970999999999549e+03,6.522876000000000204e+03,6.384314000000000306e+03,6.382306999999999789e+03,5.728858000000000175e+03,5.655360999999999876e+03,6.262837000000000444e+03,6.121399999999999636e+03,6.083746000000000095e+03,6.287353000000000065e+03,5.821426999999999680e+03,5.655498999999999796e+03,5.519962000000000444e+03,5.556310000000000400e+03
8.629629999999999654e+02,1.024404999999999973e+03,9.377229999999999563e+02,8.202190000000000509e+02,5.376639999999999873e+02,2.467249999999999943e+02,3.957309999999999945e+02,4.674110000000000014e+02,0.000000000000000000e+00,1.359110000000000014e+02,5.902089999999999463e+02,5.770339999999999918e+02,5.297770000000000437e+02,7.082740000000000009e+02,9.489349999999999454e+02,9.527350000000000136e+02,7.115059999999999718e+02,5.390679999999999836e+02,6.615589999999999691e+02,3.857919999999999732e+02,4.815040000000000191e+02,6.045359999999999445e+02,5.015400000000000205e+02,8.355270000000000437e+02,9.551079999999999472e+02,6.517490000000000236e+02,3.054239999999999782e+02,2.324869999999999948e+02,1.110619999999999976e+02,1.464266000000000076e+03,9.027670000000000528e+02,9.040289999999999964e+02,8.640320000000000391e+02,1.026713999999999942e+03,7.071150000000000091e+02,9.442010000000000218e+02,7.099980000000000473e+02,8.098029999999999973e+02,7.098540000000000418e+02,8.421230000000000473e+02,9.625549999999999500e+02,5.313270999999999731e+03,5.291345000000000255e+03,6.165618999999999687e+03,5.990627000000000407e+03,6.439264000000000124e+03,6.565981999999999971e+03,6.399887999999999920e+03,6.261324999999999818e+03,6.259318000000000211e+03,5.605869999999999891e+03,5.532372000000000298e+03,6.139849000000000160e+03,5.998411000000000058e+03,5.960756999999999607e+03,6.164364999999999782e+03,5.698438000000000102e+03,5.532510000000000218e+03,5.396974000000000160e+03,5.433322000000000116e+03
